iter	Accuracy	MultiClass
886	0.8875860926	0.3520427086
887	0.8875710217	0.3520050313
888	0.8875559507	0.3519579053
889	0.887510738	0.351929353
890	0.8874353835	0.3518761339
891	0.8874805962	0.3518299792
892	0.8875860926	0.351758569
893	0.8875559507	0.35174809
894	0.8875860926	0.3516961954
895	0.8875408798	0.3516158369
896	0.8876162344	0.3515559948
897	0.887676518	0.3515218792
898	0.8877518726	0.3514642447
899	0.8877518726	0.3514400194
900	0.8877066598	0.3513905091
901	0.8877669435	0.3513258985
902	0.8877669435	0.3512761822
903	0.8876915889	0.3512024171
904	0.8877066598	0.351156704
905	0.8877217307	0.351005259
906	0.8876915889	0.3509516867
907	0.8877970853	0.3508526367
908	0.8877820144	0.3507965917
909	0.8878121562	0.3507428722
910	0.8878272271	0.3506844724
911	0.8878272271	0.3506517991
912	0.887842298	0.3506139453
913	0.8878121562	0.3505598725
914	0.8878121562	0.3504786014
915	0.887842298	0.3504114594
916	0.8878724398	0.3503865865
917	0.8879176526	0.3503360459
918	0.8879628653	0.3502271056
919	0.8879176526	0.3501736216
920	0.888008078	0.3501248472
921	0.8880532907	0.3500728643
922	0.8880532907	0.3500326556
923	0.8880231489	0.349996509
924	0.8880532907	0.3499780824
925	0.8880231489	0.3499273358
926	0.8880683616	0.3498707611
927	0.8880834326	0.3498503035
928	0.8881437162	0.3497670897
929	0.8881889289	0.3497512535
930	0.8881587871	0.3497107504
931	0.8882039998	0.3496572663
932	0.8882039998	0.3496513793
933	0.8882039998	0.3496285374
934	0.8883094962	0.3495039375
935	0.8883245671	0.3494765332
936	0.888339638	0.3494351176
937	0.8883697798	0.3493905525
938	0.8883094962	0.3493449865
939	0.8882793544	0.3492947992
940	0.888339638	0.3492608308
941	0.888339638	0.3492210636
942	0.8883547089	0.349141853
943	0.8883547089	0.3490988774
944	0.8883547089	0.3490672933
945	0.8883848507	0.3489939403
946	0.8883848507	0.3489645344
947	0.8883697798	0.3488931536
948	0.8884602053	0.34883287
949	0.8884602053	0.3487585751
950	0.8884752762	0.3487266966
951	0.888505418	0.3486943177
952	0.888505418	0.3486581711
953	0.8884602053	0.3486082781
954	0.8885657016	0.3485758109
955	0.888505418	0.3485509969
956	0.8885355598	0.3484896536
957	0.8885506307	0.3484463542
958	0.8885807725	0.3483749734
959	0.8885657016	0.3483554283
960	0.8885657016	0.3483249333
961	0.8885657016	0.3483148958
962	0.8885506307	0.3482737746
963	0.8884752762	0.3482275022
964	0.8886259853	0.3481756665
965	0.8886410562	0.3481396082
966	0.8886410562	0.3480709355
967	0.8886561271	0.3480570714
968	0.888671198	0.3480123297
969	0.888671198	0.3479604645
970	0.8886862689	0.3478988269
971	0.8886561271	0.347819734
972	0.8886259853	0.3477435553
973	0.8886109144	0.3477044651
974	0.8886561271	0.3476584577
975	0.8886410562	0.3476107724
976	0.8886410562	0.3475519016
977	0.8886561271	0.3475257924
978	0.8887616234	0.3474665979
979	0.8887616234	0.3474363972
980	0.8887766943	0.347361131
981	0.8887013398	0.347328811
982	0.8887616234	0.3472469806
983	0.8887766943	0.3472049764
984	0.8888821907	0.3471313585
985	0.8888219071	0.3470872938
986	0.888836978	0.3470591241
987	0.8888671198	0.3470150888
988	0.8888520489	0.346996103
989	0.8888821907	0.3469548935
990	0.8889274034	0.3469397637
991	0.8889575453	0.3469056187
992	0.8889876871	0.3468713853
993	0.8890178289	0.3468410375
994	0.8890781125	0.3468164001
995	0.8890781125	0.3467406629
996	0.8891082543	0.3467067239
997	0.8890931834	0.3466497076
998	0.8891082543	0.3466170049
999	0.8891534671	0.3465540721
1000	0.8891534671	0.3465104488
1001	0.8891534671	0.3464371253
1002	0.8891383962	0.3464024799
1003	0.889168538	0.3463456697
1004	0.8891836089	0.3463158516
1005	0.889168538	0.3462946287
1006	0.8891986798	0.3462409681
1007	0.8892288216	0.3461912223
1008	0.8892438925	0.346166526
1009	0.8892438925	0.3461521027
1010	0.8892740343	0.3461080085
1011	0.8893493889	0.3460406309
1012	0.8893192471	0.3460118726
1013	0.8892891052	0.3459231544
1014	0.8893192471	0.3458645191
1015	0.8892589634	0.3458377624
1016	0.8893192471	0.3457866626
1017	0.889334318	0.3457264378
1018	0.8893192471	0.345706981
1019	0.8893041761	0.3456502002
1020	0.889334318	0.3456083725
1021	0.8893192471	0.3455637485
1022	0.8893795307	0.3455258652
1023	0.8894096725	0.3454953996
1024	0.8894398143	0.3454601066
1025	0.889500098	0.3454245487
1026	0.8894548852	0.3453830154
1027	0.8894398143	0.3453351535
1028	0.8894699561	0.3452851133
1029	0.8894548852	0.3452603582
1030	0.8894850271	0.3452219745
1031	0.8895905234	0.3451596598
1032	0.8895453107	0.3451325793
1033	0.8895603816	0.3450817444
1034	0.8896055943	0.3450517203
1035	0.8896055943	0.3450058011
1036	0.8896206652	0.3449649743
1037	0.8896357361	0.3449317417
1038	0.8896809489	0.3448797883
1039	0.8897412325	0.3448302486
1040	0.8897713743	0.3448036979
1041	0.8897563034	0.3447608694
1042	0.8897563034	0.3447285494
1043	0.8898015161	0.3446826596
1044	0.8898015161	0.344649015
1045	0.8898015161	0.3446339735
1046	0.8897713743	0.3445812254
1047	0.8897713743	0.3445521727
1048	0.8897412325	0.3445273586
1049	0.8896809489	0.344458892
1050	0.8896809489	0.3444153865
1051	0.8897110907	0.3443716161
1052	0.8897261616	0.3443439469
1053	0.8897261616	0.3443251965
1054	0.8896960198	0.3442752447
1055	0.8897563034	0.3442269118
1056	0.8897864452	0.3441852608
1057	0.8897713743	0.3441618597
1058	0.8897261616	0.3441160288
1059	0.8897110907	0.3440797056
1060	0.8897110907	0.3440432646
1061	0.8897110907	0.3440143885
1062	0.8897261616	0.3439584024
1063	0.8897412325	0.3439185764
1064	0.8897713743	0.3438310061
1065	0.8898467289	0.3437858228
1066	0.8898617998	0.3437248033
1067	0.8899672961	0.3436999599
1068	0.8899220834	0.343655483
1069	0.8899672961	0.3436022639
1070	0.889982367	0.3435834547
1071	0.8899220834	0.3435535189
1072	0.889982367	0.3434884373
1073	0.8899220834	0.3434356008
1074	0.8900275798	0.3433831764
1075	0.8900125089	0.3433422907
1076	0.8900727925	0.3432901607
1077	0.8900878634	0.3432653467
1078	0.8901330761	0.34315726
1079	0.8901632179	0.3431253226
1080	0.8902687143	0.3430116138
1081	0.8902536434	0.3429530668
1082	0.890313927	0.3429256919
1083	0.8903591398	0.3428656438
1084	0.8903289979	0.3428249641
1085	0.8903742107	0.3427718038
1086	0.8903742107	0.3427322133
1087	0.8904194234	0.3426904739
1088	0.8904646361	0.3425891574
1089	0.8904194234	0.342529227
1090	0.8904344943	0.3425033533
1091	0.8904344943	0.3424823364
1092	0.8904947779	0.342441333
1093	0.8904495652	0.3423794009
1094	0.890479707	0.3423059008
1095	0.8904495652	0.3422522107
1096	0.8904646361	0.3422172121
1097	0.8904947779	0.3421862461
1098	0.8904646361	0.3421287588
1099	0.8905249197	0.3420610574
1100	0.8905249197	0.3420513143
1101	0.8905701325	0.3419877045
1102	0.8905852034	0.3419339555
1103	0.8905852034	0.3419087883
1104	0.8905098488	0.3418714937
1105	0.8905249197	0.3418096794
1106	0.890479707	0.3417750045
1107	0.8905098488	0.3417401236
1108	0.8905399907	0.3417113064
1109	0.8905852034	0.3416759251
1110	0.8906153452	0.3416560562
1111	0.8905701325	0.3416394546
1112	0.8905550616	0.3415965968
1113	0.8905550616	0.3415629816
1114	0.8906153452	0.341478973
1115	0.8906304161	0.3414552775
1116	0.8906304161	0.3414355853
1117	0.8906153452	0.341379923
1118	0.8907057707	0.3412966503
1119	0.8906906997	0.3412495832
1120	0.8906756288	0.3412205599
1121	0.8907057707	0.3411969822
1122	0.8906906997	0.3411636025
1123	0.8907660543	0.3411276619
1124	0.8907811252	0.341057694
1125	0.8907208416	0.341037678
1126	0.8907057707	0.3410016491
1127	0.8907660543	0.3409299445
1128	0.8908564797	0.3408993317
1129	0.8908866216	0.340873723
1130	0.8909167634	0.340854119
1131	0.8909016925	0.3408051091
1132	0.8909318343	0.3407445606
1133	0.8909469052	0.3406875443
1134	0.8909167634	0.3406739157
1135	0.8909016925	0.3406395057
1136	0.8909619761	0.3406128962
1137	0.8910071888	0.3405655347
1138	0.8910222597	0.3405324199
1139	0.8910674725	0.3404828213
1140	0.8910373306	0.3404421416
1141	0.8910373306	0.3403837713
1142	0.8909469052	0.3403165409
1143	0.8910222597	0.3402576113
1144	0.8910674725	0.3402208171
1145	0.8910373306	0.3401984168
1146	0.8910674725	0.3401439319
1147	0.8910674725	0.3400821176
1148	0.8910524015	0.340044823
1149	0.8910373306	0.3400224521
1150	0.8910373306	0.3399728535
1151	0.8910825434	0.3399112453
1152	0.8910674725	0.3398594685
1153	0.8910373306	0.3397613604
1154	0.8910524015	0.3397396371
1155	0.8910976143	0.3396801188
1156	0.8910825434	0.3396115344
1157	0.8910825434	0.3395928135
1158	0.8910976143	0.3395589334
1159	0.8910825434	0.3395269077
1160	0.8910674725	0.3394871111
1161	0.891142827	0.339436806
1162	0.8911277561	0.3394223533
1163	0.8911729688	0.3393832925
1164	0.8911578979	0.3393645716
1165	0.8911729688	0.339335048
1166	0.8912784652	0.3392586632
1167	0.891308607	0.3392083876
1168	0.8913387488	0.3391795115
1169	0.891308607	0.3391231722
1170	0.891308607	0.3390903223
1171	0.8912633943	0.3390622998
1172	0.8912935361	0.339000044
1173	0.8912784652	0.3389503277
1174	0.8912935361	0.3389326959
1175	0.8912935361	0.3389124149
1176	0.8912633943	0.3388634345
1177	0.8912935361	0.3388307318
1178	0.891308607	0.3387279141
1179	0.8913688906	0.3387051899
1180	0.8913839615	0.3386847029
1181	0.8914141034	0.3386216818
1182	0.891474387	0.3386062871
1183	0.891474387	0.3385716417
1184	0.8914894579	0.3385310503
1185	0.8915045288	0.3385033516
1186	0.8915195997	0.3384491022
1187	0.8914894579	0.3383902609
1188	0.8914894579	0.338361532
1189	0.8914894579	0.3383218237
1190	0.8914593161	0.3382616284
1191	0.891474387	0.3382187705
1192	0.891474387	0.3381878928
1193	0.8915045288	0.3381585163
1194	0.8915497415	0.3381175128
1195	0.8915045288	0.3380951125
1196	0.8915497415	0.3380802771
1197	0.8915648124	0.338035447
1198	0.8915798834	0.338001302
1199	0.8915949543	0.3379622413
1200	0.8915949543	0.3379258591
1201	0.8915798834	0.3379013395
1202	0.8915949543	0.337880823
1203	0.8915949543	0.3378492389
1204	0.8916250961	0.3378075878
1205	0.8916250961	0.3377669081
1206	0.8916552379	0.3376889927
1207	0.8916853797	0.3376561723
1208	0.8916853797	0.3376086047
1209	0.8917155215	0.337578875
1210	0.8917155215	0.3375178261
1211	0.8917155215	0.337483946
1212	0.8917305924	0.3374475344
1213	0.8917004506	0.3374102987
1214	0.8917155215	0.3373973177
1215	0.8917004506	0.3373472187
1216	0.8917004506	0.3372954124
1217	0.8917456633	0.3372637694
1218	0.8917456633	0.3372329211
1219	0.8917607343	0.3371919471
1220	0.8917004506	0.3371263651
1221	0.8917155215	0.3371096164
1222	0.8916552379	0.3370614012
1223	0.8917155215	0.3370328489
1224	0.8916853797	0.3370028249
1225	0.8917155215	0.3369620569
1226	0.8917155215	0.3369327981
1227	0.8917758052	0.3369056293
1228	0.8917456633	0.3368413719
1229	0.8917758052	0.3368210615
1230	0.8917908761	0.3367484444
1231	0.8918813015	0.3366941067
1232	0.8918813015	0.3366534565
1233	0.8918511597	0.3366058006
1234	0.8918963724	0.336496095
1235	0.8919265142	0.3364347811
1236	0.8919114433	0.3364015191
1237	0.8919265142	0.3363732023
1238	0.8919265142	0.3363120062
1239	0.8919415852	0.3362491911
1240	0.8919566561	0.3362049792
1241	0.8919265142	0.3361866704
1242	0.8918963724	0.3361513185
1243	0.8919114433	0.3361230017
1244	0.8919114433	0.3360957445
1245	0.8918963724	0.3360700475
1246	0.8919566561	0.3359683188
1247	0.8919265142	0.3359137457
1248	0.8919265142	0.3358743906
1249	0.8919415852	0.3358559346
1250	0.8919566561	0.3358275883
1251	0.8919867979	0.3357921776
1252	0.8920018688	0.3357779603
1253	0.8919867979	0.3357547947
1254	0.8920018688	0.3357119956
1255	0.891971727	0.335682472
1256	0.8919566561	0.335647856
1257	0.8919566561	0.3356201279
1258	0.8920169397	0.3355808905
1259	0.8920169397	0.3355553995
1260	0.8920320106	0.3355234032
1261	0.8920320106	0.3354650918
1262	0.8920169397	0.3354552898
1263	0.8920470815	0.335401011
1264	0.8920621524	0.3353722232
1265	0.8920772233	0.3353334274
1266	0.8921073652	0.3352530688
1267	0.8920922942	0.335223133
1268	0.8921073652	0.3351871042
1269	0.8921073652	0.3351613188
1270	0.8921073652	0.3351291165
1271	0.8921224361	0.3351123678
1272	0.8921224361	0.335063505
1273	0.892137507	0.3350428708
1274	0.892137507	0.3350270935
1275	0.892137507	0.3350025444
1276	0.892137507	0.3349780542
1277	0.892137507	0.3349341072
1278	0.892137507	0.3348938101
1279	0.8921525779	0.3348636389
1280	0.892137507	0.3348570748
1281	0.8922128615	0.3348352043
1282	0.8921676488	0.3347894029
1283	0.8921676488	0.3347667082
1284	0.8921977906	0.3347419531
1285	0.8922580742	0.3346678643
1286	0.8922430033	0.334639724
1287	0.8922430033	0.3346114367
1288	0.8922580742	0.334548445
1289	0.8922731451	0.3344895448
1290	0.892303287	0.3344515143
1291	0.892303287	0.3344288196
1292	0.8922882161	0.3344046826
1293	0.8922882161	0.3343449877
1294	0.8922731451	0.3343158172
1295	0.8922430033	0.3342440538
1296	0.892303287	0.3342220067
1297	0.8923183579	0.3342034624
1298	0.8923635706	0.334173821
1299	0.8923484997	0.3341624884
1300	0.8923334288	0.3341488304
1301	0.892303287	0.3341030584
1302	0.8923334288	0.334062938
1303	0.892303287	0.3340224349
1304	0.8923635706	0.3339742492
1305	0.8923635706	0.3339585307
1306	0.8923183579	0.3339179688
1307	0.8923484997	0.3338968342
1308	0.8923183579	0.3338859726
1309	0.892469067	0.3338145329
1310	0.8924087833	0.3337928391
1311	0.8924087833	0.3337644045
1312	0.8924087833	0.3337558094
1313	0.8924389251	0.3337023547
1314	0.8924238542	0.3336765399
1315	0.8924539961	0.3336436017
1316	0.8924841379	0.3336072196
1317	0.892469067	0.3335864971
1318	0.8924841379	0.3335370457
1319	0.8924389251	0.333499545
1320	0.8924389251	0.3334340514
1321	0.8924992088	0.3333616698
1322	0.8925444215	0.3333083623
1323	0.8924992088	0.3332570565
1324	0.8925444215	0.3332164651
1325	0.8925293506	0.3331965668
1326	0.8925293506	0.3331548274
1327	0.8925594924	0.333128836
1328	0.892619776	0.3330868906
1329	0.8926047051	0.3330660209
1330	0.892619776	0.3330129784
1331	0.892619776	0.3329908136
1332	0.8926499179	0.3329474553
1333	0.892619776	0.3329098957
1334	0.892634847	0.3328882902
1335	0.8926649888	0.3328470512
1336	0.892634847	0.3328066953
1337	0.8927252724	0.3327609528
1338	0.8927403433	0.3327372573
1339	0.8927554142	0.3326969897
1340	0.8927704851	0.3326676721
1341	0.8927704851	0.3326168961
1342	0.892785556	0.3325604685
1343	0.8928458397	0.3325362137
1344	0.8928609106	0.3324295105
1345	0.8928910524	0.3323996631
1346	0.8928458397	0.3323321678
1347	0.8928759815	0.3323128876
1348	0.8928156979	0.3322533987
1349	0.8928156979	0.3322305274
1350	0.8928458397	0.3322056251
1351	0.8928759815	0.3321687426
1352	0.8928458397	0.3321600886
1353	0.8928609106	0.3321387185
1354	0.8928609106	0.3321113142
1355	0.8928458397	0.3320700458
1356	0.8928609106	0.3320454967
1357	0.8928307688	0.3320139126
1358	0.8928156979	0.3319882155
1359	0.8928759815	0.3319434737
1360	0.8929362651	0.3319113303
1361	0.8929664069	0.3318651462
1362	0.8929664069	0.3318177847
1363	0.8929814779	0.3317916461
1364	0.8929814779	0.3317580015
1365	0.8929664069	0.3317401931
1366	0.8929664069	0.3316759945
1367	0.8929814779	0.3316390826
1368	0.8929664069	0.3316268963
1369	0.8929664069	0.3315798292
1370	0.8930417615	0.3315572817
1371	0.8930417615	0.3315290826
1372	0.8930116197	0.3314968803
1373	0.8930116197	0.3314802493
1374	0.8930869742	0.3314386572
1375	0.8930719033	0.3314211137
1376	0.8930869742	0.3313767546
1377	0.8930417615	0.3313493208
1378	0.8930417615	0.3313237709
1379	0.8930417615	0.3312985742
1380	0.8930568324	0.3312808247
1381	0.8930869742	0.3312546861
1382	0.8931020451	0.3312323152
1383	0.8931020451	0.3312207471
1384	0.8931020451	0.331174563
1385	0.893117116	0.3311239636
1386	0.8931020451	0.3310838727
1387	0.8931623288	0.330987148
1388	0.8931773997	0.3309656897
1389	0.8931623288	0.3309362249
1390	0.8931623288	0.3308958984
1391	0.8932075415	0.3308146568
1392	0.8931924706	0.3307812771
1393	0.8931623288	0.3307438353
1394	0.8931773997	0.3307205225
1395	0.8931924706	0.3306975335
1396	0.8931623288	0.3306564711
1397	0.8931773997	0.3306339236
1398	0.8931623288	0.3306116705
1399	0.8931773997	0.33056634
1400	0.8931924706	0.3305523582
1401	0.8932226124	0.330517389
1402	0.8932527542	0.330444301
1403	0.8932226124	0.3303940254
1404	0.8932678251	0.330340247
1405	0.8932226124	0.3303018632
1406	0.8932678251	0.3302474372
1407	0.8932979669	0.3302294228
1408	0.8933130378	0.3301349353
1409	0.8933130378	0.3301200998
1410	0.8933582506	0.3301065596
1411	0.8933130378	0.3300487191
1412	0.8933281088	0.3300333244
1413	0.8933431797	0.3300179885
1414	0.8933582506	0.3299578226
1415	0.8933431797	0.3299314486
1416	0.8933582506	0.3299272687
1417	0.8933883924	0.3298940951
1418	0.8933883924	0.3298596263
1419	0.8933733215	0.3298259816
1420	0.8934185342	0.3298084676
1421	0.8934185342	0.3297875685
1422	0.8934185342	0.3297676407
1423	0.8934034633	0.3297405896
1424	0.8934185342	0.3296976434
1425	0.8933733215	0.3296630863
1426	0.8933883924	0.3296547267
1427	0.8934336051	0.3296219945
1428	0.8934788178	0.3295980636
1429	0.8935391015	0.3295451682
1430	0.8934938887	0.3295043119
1431	0.8935240306	0.3294721096
1432	0.8935692433	0.3294424388
1433	0.8936445978	0.3294109429
1434	0.8936295269	0.3293824789
1435	0.8936898106	0.3293632282
1436	0.8937199524	0.329241042
1437	0.8937199524	0.3292112828
1438	0.8937199524	0.3291831721
1439	0.8937651651	0.3291274509
1440	0.8937651651	0.3290654895
1441	0.8938103778	0.3290517431
1442	0.8938103778	0.3290402339
1443	0.8938103778	0.3289967579
1444	0.8938405196	0.3289486016
1445	0.8938405196	0.3288977667
1446	0.8938103778	0.3288488746
1447	0.8938857324	0.3287865599
1448	0.8939309451	0.3287368436
1449	0.8939309451	0.3287075259
1450	0.8939309451	0.3286707612
1451	0.8939761578	0.3286425915
1452	0.8940213705	0.3286005872
1453	0.8940062996	0.3285677079
1454	0.8940062996	0.3285426879
1455	0.8939761578	0.3285293537
1456	0.8940213705	0.3284870256
1457	0.8940213705	0.3284685402
1458	0.8939912287	0.3284493778
1459	0.8940062996	0.3284215613
1460	0.8940213705	0.3283991905
1461	0.8939912287	0.3283814409
1462	0.8940062996	0.3283599825
1463	0.8940515124	0.328266172
1464	0.8940364415	0.3282437423
1465	0.8940364415	0.3282141597
1466	0.8940364415	0.3282072719
1467	0.8940364415	0.3281939082
1468	0.8940665833	0.3281839002
1469	0.8940665833	0.3281406891
1470	0.8940665833	0.3281199666
1471	0.8940364415	0.3280687196
1472	0.8940364415	0.3280391959
1473	0.8940515124	0.3280136166
1474	0.8940515124	0.3279548341
1475	0.8940213705	0.3279314625
1476	0.8940665833	0.3279067367
1477	0.8940665833	0.3278624071
1478	0.8940515124	0.3278478071
1479	0.8940665833	0.3277711574
1480	0.8940816542	0.3277227657
1481	0.8941268669	0.3276813207
1482	0.8941570087	0.3276272185
1483	0.894111796	0.3275944569
1484	0.8941570087	0.3275673764
1485	0.8941268669	0.3275505688
1486	0.8941268669	0.3275402958
1487	0.8941268669	0.3275276386
1488	0.8941570087	0.3274720058
1489	0.894111796	0.3274452196
1490	0.8940967251	0.3274053641
1491	0.8941871505	0.3273746925
1492	0.8941268669	0.3273207963
1493	0.894111796	0.3273158512
1494	0.8941268669	0.3272957174
1495	0.8941268669	0.3272295172
1496	0.8941268669	0.327221658
1497	0.894111796	0.3271880722
1498	0.8941268669	0.3271452143
1499	0.8941419378	0.3271034455
1500	0.8941570087	0.3270940851
1501	0.8941720796	0.327086844
1502	0.8941720796	0.3270635017
1503	0.8942172924	0.3270222334
1504	0.8942172924	0.3269486449
1505	0.8942172924	0.3269200632
1506	0.8942323633	0.3268830629
1507	0.8942474342	0.3268709944
1508	0.8942172924	0.3268384978
1509	0.8942474342	0.3267992016
1510	0.8942323633	0.3267466594
1511	0.8942323633	0.3267196083
1512	0.8942323633	0.3266953536
1513	0.894277576	0.326676044
1514	0.894277576	0.3266444598
1515	0.8942474342	0.3266159075
1516	0.894277576	0.326557861
1517	0.8942625051	0.3265342833
1518	0.8943077178	0.3264857443
1519	0.8942926469	0.326458811
1520	0.8943077178	0.3264223405
1521	0.8942926469	0.3263812193
1522	0.8943077178	0.3263092499
1523	0.8943077178	0.3262948265
1524	0.8943227887	0.326262742
1525	0.8943227887	0.3262253591
1526	0.8943227887	0.3262014281
1527	0.8943077178	0.3261791455
1528	0.8943680014	0.3260941656
1529	0.8943680014	0.3260692927
1530	0.8943830724	0.326027524
1531	0.8943830724	0.3260174865
1532	0.8943981433	0.3259846366
1533	0.894443356	0.325962619
1534	0.894443356	0.3259210857
1535	0.8945036396	0.3258702508
1536	0.8944885687	0.3258466142
1537	0.8945187105	0.3258218885
1538	0.8945036396	0.3258064055
1539	0.8945187105	0.3257559238
1540	0.8945187105	0.3257255759
1541	0.8945337814	0.3256815112
1542	0.8945639233	0.3256673234
1543	0.8945488524	0.3256409787
1544	0.8945639233	0.3256331783
1545	0.8946242069	0.3256124264
1546	0.8946242069	0.3255924986
1547	0.8946543487	0.3255302134
1548	0.8946392778	0.3255235021
1549	0.894609136	0.3254848241
1550	0.8946392778	0.3254590092
1551	0.8946392778	0.3254380218
1552	0.8946694196	0.3254188594
1553	0.8946844905	0.3254004623
1554	0.8946995614	0.3253456536
1555	0.8947297033	0.3253275803
1556	0.8947146323	0.3252974385
1557	0.894774916	0.3252689745
1558	0.8947899869	0.3252553165
1559	0.8947899869	0.3252342996
1560	0.8948351996	0.3252290601
1561	0.8947899869	0.3252093973
1562	0.894774916	0.3251913829
1563	0.8947899869	0.3251812865
1564	0.8947899869	0.3251650382
1565	0.894774916	0.3251273021
1566	0.8948351996	0.3251107005
1567	0.8948653414	0.325091803
1568	0.8948502705	0.3250431169
1569	0.8948653414	0.3250056163
1570	0.8948954832	0.324990722
1571	0.8948653414	0.3249670854
1572	0.8949105542	0.3249545165
1573	0.8948954832	0.3249395633
1574	0.894940696	0.3248992957
1575	0.8950160505	0.3248414552
1576	0.8949859087	0.3248242061
1577	0.8949859087	0.3247882066
1578	0.8950612632	0.3247662479
1579	0.8950160505	0.3247472915
1580	0.8950311214	0.3247208291
1581	0.8950461923	0.3247084368
1582	0.8950461923	0.3246969276
1583	0.8950160505	0.3246765288
1584	0.894940696	0.3246462987
1585	0.894940696	0.3246343185
1586	0.8949708378	0.3246142142
1587	0.8950160505	0.3245938743
1588	0.8950612632	0.3245731813
1589	0.8950612632	0.3245414499
1590	0.8950461923	0.3245027424
1591	0.8950612632	0.3244843748
1592	0.8950160505	0.324469716
1593	0.8950311214	0.3244552043
1594	0.8950612632	0.3244311556
1595	0.8950914051	0.3244145541
1596	0.8951516887	0.3243940376
1597	0.8950612632	0.3243250411
1598	0.8950763342	0.324291838
1599	0.8950914051	0.324272028
1600	0.895106476	0.3242247254
1601	0.8950914051	0.3242198685
1602	0.8951366178	0.324184605
1603	0.8951366178	0.324144043
1604	0.8951516887	0.3241129887
1605	0.8951516887	0.3240892049
1606	0.8951215469	0.3240606526
1607	0.895106476	0.3240555309
1608	0.895106476	0.324041137
1609	0.895106476	0.3240217391
1610	0.8950914051	0.3240047843
1611	0.8950763342	0.3239878884
1612	0.8950763342	0.3239508587
1613	0.8951516887	0.3239165665
1614	0.8950914051	0.3238810969
1615	0.8951818305	0.323843037
1616	0.8952421141	0.3238105403
1617	0.8952270432	0.3237722449
1618	0.8952571851	0.3237381882
1619	0.8952270432	0.3237255015
1620	0.8952119723	0.3237051323
1621	0.8952270432	0.3236833501
1622	0.8952873269	0.3236554159
1623	0.8953023978	0.3236277467
1624	0.895272256	0.3235844472
1625	0.8953626814	0.3234963766
1626	0.8953777523	0.3234668824
1627	0.8954531069	0.3234112495
1628	0.8954832487	0.3233881722
1629	0.8954832487	0.3233398099
1630	0.8954983196	0.3233064008
1631	0.8955284614	0.3232661626
1632	0.8955133905	0.3232323119
1633	0.8955133905	0.3232118249
1634	0.8954832487	0.323189248
1635	0.8954832487	0.3231631977
1636	0.8954832487	0.3231445945
1637	0.8955133905	0.323128876
1638	0.8955133905	0.3231102729
1639	0.8955736741	0.3230653251
1640	0.8955586032	0.3230479288
1641	0.895588745	0.3230223495
1642	0.8956188869	0.3230103987
1643	0.8956339578	0.3229989189
1644	0.8956188869	0.3229493497
1645	0.895588745	0.3229250656
1646	0.8956188869	0.3228494461
1647	0.895588745	0.3228300482
1648	0.895603816	0.3228170966
1649	0.895588745	0.3227505138
1650	0.895603816	0.3227421542
1651	0.8956490287	0.3226982366
1652	0.8956942414	0.3226751887
1653	0.8957394541	0.3226398957
1654	0.895754525	0.3226267381
1655	0.8957093123	0.3226177603
1656	0.8957394541	0.3225936822
1657	0.8957243832	0.3225816431
1658	0.8957093123	0.3225612444
1659	0.895754525	0.3225187986
1660	0.8957243832	0.3224853012
1661	0.8957243832	0.3224490073
1662	0.8957243832	0.3224049426
1663	0.8957695959	0.3223855447
1664	0.895754525	0.3223496924
1665	0.8957695959	0.3222786943
1666	0.8957997378	0.3222633879
1667	0.8957846669	0.3221719617
1668	0.8957846669	0.3221506799
1669	0.8957695959	0.3221255126
1670	0.895754525	0.3220996684
1671	0.8957695959	0.3220780334
1672	0.895754525	0.3220582823
1673	0.8957695959	0.3220104498
1674	0.8957846669	0.3219808672
1675	0.8957997378	0.3219664439
1676	0.8958600214	0.3219387158
1677	0.8958901632	0.3219080441
1678	0.8959052341	0.321884643
1679	0.8958750923	0.3218567383
1680	0.895920305	0.3218154699
1681	0.8958901632	0.3217648999
1682	0.8958901632	0.3217558044
1683	0.8959956596	0.3217250739
1684	0.8959353759	0.3216994063
1685	0.8959805887	0.3216806854
1686	0.8959655178	0.3216468052
1687	0.8959956596	0.3216229626
1688	0.8959805887	0.3216134844
1689	0.8959655178	0.3215637681
1690	0.8960408723	0.3215427512
1691	0.8960258014	0.3215082824
1692	0.8960258014	0.3214395508
1693	0.8960559432	0.3213965163
1694	0.8960408723	0.3213790317
1695	0.8960710141	0.3213455343
1696	0.8961312978	0.3212858393
1697	0.8961312978	0.3212547261
1698	0.8961011559	0.3212457484
1699	0.8961765105	0.3212187267
1700	0.8961011559	0.321182374
1701	0.8961463687	0.3211533507
1702	0.8961614396	0.3211437254
1703	0.8962217232	0.3211107283
1704	0.8962217232	0.3210745228
1705	0.8962669359	0.3210165646
1706	0.8962820068	0.320991103
1707	0.8962669359	0.3209537789
1708	0.8963272196	0.3209058287
1709	0.8962820068	0.3208747744
1710	0.8962820068	0.3208633535
1711	0.8962820068	0.320842631
1712	0.8962820068	0.3207370463
1713	0.8963724323	0.3206904207
1714	0.8963875032	0.3206768216
1715	0.8963875032	0.3206588071
1716	0.8964025741	0.3206554515
1717	0.8963875032	0.3206384378
1718	0.8964025741	0.3206140653
1719	0.8964327159	0.3205910469
1720	0.8965080705	0.3205549003
1721	0.8964477868	0.3205238165
1722	0.8964327159	0.3204751598
1723	0.8964779287	0.3204202629
1724	0.8964628577	0.3204110496
